row_index,text,cluster_id,is_noise,x,y,z
263,什么是核心-卫星投资策略？,1,False,-0.07576372474431992,-0.029205765575170517,-0.06896166503429413
264,帮亲戚朋友炒股有什么风险？,4,False,-0.06228204444050789,0.11533480882644653,0.08772208541631699
265,可转债的转股价格会调整吗？除权除息怎么调？,3,False,-0.08492638170719147,0.08315438777208328,0.01890496350824833
266,什么是合格境外机构投资者（QFII）？,1,False,-0.11590608954429626,-0.012650654651224613,-0.07156889885663986
267,黄金定投适合什么样的投资者？,0,False,0.18547701835632324,0.1059643030166626,-0.08532813936471939
268,日本国债为什么会负利率？,3,False,-0.042057156562805176,0.035591140389442444,-0.12368014454841614
269,军工股有投资价值吗？,4,False,-0.060375992208719254,0.060959406197071075,0.10894825309515
270,新能源主题基金还能上车吗？,2,False,-0.09904062747955322,0.20750032365322113,0.06658654659986496
271,激光雷达、摄像头概念股有哪些？,4,False,-0.08527281135320663,-0.008571423590183258,0.1289900690317154
272,什么是云计算？,1,False,-0.12835346162319183,-0.191165953874588,-0.03262362256646156
273,这句话用英语怎么说？,1,False,0.0031871406827121973,-0.14258171617984772,0.10846339911222458
274,国际局势紧张（战争、地缘政治）时，黄金价格一般怎么走？,0,False,0.34537819027900696,-0.0592411570250988,0.042690347880125046
275,注册制对散户有什么影响？,4,False,-0.10461737960577011,0.025201374664902687,0.04115791246294975
276,什么是股息率？,1,False,-0.1590098738670349,-0.10324258357286453,-0.08395316451787949
277,投资黄金有没有稳赚不赔的方法？,0,False,0.26883962750434875,0.0995803102850914,0.041844312101602554
278,什么是进口关税？对国内金价有什么影响？,0,False,0.2496611624956131,-0.1141631156206131,-0.022864865139126778
279,打新债（申购可转债）需要持仓市值吗？规则是怎样的？,3,False,-0.09700727462768555,0.13881923258304596,-0.06158476695418358
280,债券名字里的“断头铡刀”形态是什么意思？,3,False,-0.1216316819190979,-0.08591295033693314,-0.10540739446878433
281,什么是逆浮动利率债券？,3,False,-0.11570867151021957,-0.016571441665291786,-0.2351960837841034
282,什么是市盈率（PE）？,1,False,-0.16971416771411896,-0.15775126218795776,-0.12458699941635132
283,什么是智能定投？,2,False,-0.09813763946294785,0.021319516003131866,-0.06964728981256485
284,A股有熔断机制吗？（历史回顾）,4,False,-0.04074014350771904,0.015193252824246883,0.15428268909454346
285,理财赎回潮对债市有什么影响？,3,False,-0.058252520859241486,0.15213604271411896,-0.13561126589775085
286,什么是宏观交易？如何在黄金上应用？,0,False,0.23839478194713593,-0.08652430027723312,-0.08232752978801727
287,连续竞价是什么意思？,1,False,-0.08974253386259079,-0.1857122927904129,-0.018428286537528038
288,政策消息对基金影响大吗？,2,False,0.007941181771457195,0.1819579154253006,-0.016144022345542908
289,什么是权重股？,1,False,-0.15378940105438232,-0.1421641707420349,-0.026045039296150208
290,什么是建仓期？,1,False,-0.05572117865085602,0.00858348049223423,-0.041427139192819595
291,手机丢了如何定位找回？,4,False,-0.013370431028306484,-0.020515235140919685,0.25961223244667053
292,什么是爆仓？,1,False,-0.05608908832073212,-0.11773981899023056,0.03599608317017555
293,哪些行为属于操纵股价？,4,False,-0.10625201463699341,-0.1335110366344452,0.0636763647198677
294,关于黄金，最后想对普通投资者说的一句话是什么？,0,False,0.2685992121696472,0.07236937433481216,0.01915098913013935
295,哪些财经网站看债券新闻比较好？,3,False,-0.04441842436790466,0.10328653454780579,-0.04609236121177673
296,在中债登托管和在交易所托管有什么区别？,3,False,-0.09006600081920624,0.08116064965724945,-0.0938396006822586
297,什么是累积投票制？,1,False,-0.11212548613548279,-0.1472281515598297,-0.013708263635635376
298,什么时候买入基金最合适？,2,False,-0.055461253970861435,0.2558763027191162,0.03634148836135864
299,期货持仓报告（COT报告）如何分析？哪里能看到？,4,False,0.001855451730079949,-0.01785464398562908,0.025282984599471092
300,看见别人赚钱，我心急追高，结果被套，怎么调整心态？,4,False,-0.04790020361542702,0.02674640715122223,0.11781975626945496
301,人民币汇率破7对股市有什么影响？,4,False,-0.019576581194996834,0.02450859360396862,0.05328040570020676
302,为什么银行股市盈率普遍很低？,4,False,-0.12081538885831833,0.024312887340784073,-0.021245518699288368
303,什么是规模因子（小市值效应）？,1,False,-0.1340954601764679,-0.13817118108272552,-0.07889609038829803
304,天天基金网买基金怎么样？,2,False,-0.019800687208771706,0.2604868710041046,0.03883184492588043
305,新股中签一般能赚多少钱？有没有破发的风险？,4,False,-0.10552859306335449,0.07724069803953171,0.10071860253810883
306,基金清盘了，我的钱怎么办？,2,False,-0.05283781513571739,0.24274815618991852,0.09327476471662521
307,公务员考试什么时候报名？,4,False,-0.01468698214739561,0.011930986307561398,0.17361865937709808
308,债券的交易时间是什么？和股票一样吗？,3,False,-0.05010422691702843,0.09648358821868896,-0.08690860867500305
309,长期持有黄金ETF合适吗？,0,False,0.19281984865665436,0.25522199273109436,-0.028507661074399948
310,在基金公司官网买基金费率低吗？,2,False,-0.017647800967097282,0.2690078318119049,0.0340598039329052
311,怎么设置股票预警？,4,False,-0.1266346275806427,0.0130224097520113,0.18104155361652374
312,同一个基金公司的基金转换需要转TA吗？,2,False,-0.0653170719742775,0.23080527782440186,0.047217559069395065
313,国产替代在汽车零部件领域的机会？,4,False,-0.06430035084486008,-0.04281272366642952,0.1575361043214798
314,发消息给朋友他不回怎么办？,4,False,-0.03133220970630646,-0.01776452362537384,0.2600226104259491
315,游资和机构的区别是什么？,1,False,-0.0883641466498375,-0.06579416990280151,-0.06260459870100021
316,什么是集合竞价？,1,False,-0.11249951273202896,-0.1970253884792328,-0.06113426014780998
317,什么是成交量？,1,False,-0.07812775671482086,-0.18684720993041992,-0.008089105598628521
318,可转债会违约吗？如果正股退市了，我的转债怎么办？,3,False,-0.10618853569030762,0.14130577445030212,0.04822096973657608
319,现在这个时间点（某个特定时刻，如春节前）适合买黄金吗？,0,False,0.2617865800857544,0.15716877579689026,0.08921615779399872
320,什么是伞形信托？,1,False,-0.1286468505859375,-0.10799822211265564,-0.12369782477617264
321,共享单车怎么退押金？,4,False,-0.002681306330487132,0.0008468662854284048,0.20716747641563416
322,打新债和打新股哪个好？,3,False,-0.10287559032440186,0.14866510033607483,-0.06375010311603546
323,周末和节假日可以交易账户黄金吗？,0,False,0.2913832664489746,0.12379006296396255,0.10265711694955826
324,什么是分级基金？（虽然整改，但可能有存量客户问）,2,False,-0.14244593679904938,0.06529952585697174,-0.11062123626470566
325,基金投顾和FOF有什么区别？,2,False,-0.04350098967552185,0.09927209466695786,-0.13451340794563293
326,基金净值晚上才出来是不是有猫腻？,2,False,-0.06448885798454285,0.19816040992736816,0.015711089596152306
327,如何清洗黄金首饰？,0,False,0.28722402453422546,0.005103453528136015,0.11535391956567764
328,什么是定向工具？,1,False,-0.09985723346471786,-0.23520606756210327,0.03249720484018326
329,什么是巨额赎回？,1,False,-0.08750671148300171,-0.04571036994457245,-0.09269768744707108
330,什么是夏普比率？数值越大说明基金越好吗？,2,False,-0.056341275572776794,0.05554581806063652,-0.08660003542900085
331,什么是低波因子？,1,False,-0.07849249243736267,-0.1571967452764511,-0.02681259997189045
332,智能投顾怎么推荐债券组合？,3,False,-0.10853931307792664,0.14194026589393616,-0.05029791221022606
333,黄金被称作“最后的卫兵”，在极端情况下（如经济崩溃）有什么作用？,0,False,0.3264433443546295,-0.07308919727802277,-0.03314993157982826
334,中东主权财富基金买了哪些A股？,2,False,-0.06537036597728729,0.11431080102920532,-0.0004691595386248082
335,电影票买了能退吗？,4,False,-0.03293461352586746,0.057688966393470764,0.2500637173652649
336,债券的会计核算复杂吗？,3,False,-0.10172516852617264,0.10658831149339676,-0.07190966606140137
337,为什么股票回本就赶紧卖掉？,4,False,-0.10044422000646591,0.01979472115635872,0.11489605158567429
338,社保基金会配置黄金吗？,0,False,0.2713083326816559,0.16264015436172485,0.005059116054326296
339,什么是分拆上市？,4,False,-0.18543307483196259,-0.13635481894016266,0.05190936475992203
340,什么是乳业股？,4,False,-0.12699198722839355,-0.1338893324136734,0.01723163202404976
341,简历怎么写才吸引人？,1,False,-0.08186069130897522,-0.1205747202038765,0.09573528170585632
342,电脑蓝屏了怎么解决？,4,False,-0.045181334018707275,-0.02418403886258602,0.2324342280626297
343,持有期和封闭期有什么不同？,2,False,-0.07361800223588943,0.040245164185762405,-0.06916838884353638
344,什么是大盘风格基金？什么是小盘风格基金？,2,False,-0.12191304564476013,0.08389308303594589,-0.12310310453176498
345,什么是基金的A类、B类、C类份额？,2,False,-0.10442852228879929,0.04152079299092293,-0.18420706689357758
346,支付宝里的黄金是黄金ETF吗？,0,False,0.22842353582382202,0.11756069213151932,-0.05496964976191521
347,债券的次级属性是什么意思？,3,False,-0.09264323860406876,-0.07083924859762192,-0.20517826080322266
348,香港的黄金交易有税收优惠吗？,0,False,0.3064042925834656,0.0463930144906044,0.06277082115411758
349,什么是基金净值？,2,False,-0.11091513186693192,0.029013385996222496,-0.2242618054151535
350,加工费对黄金首饰的投资价值有什么影响？,0,False,0.33172592520713806,-0.016248229891061783,9.127491648541763e-05
351,什么是恐慌指数（VIX）？,1,False,-0.046691715717315674,-0.11450369656085968,-0.07032664865255356
352,什么是借壳上市？,4,False,-0.17565441131591797,-0.1655930131673813,0.0500912144780159
353,收到监管函的股票能买吗？,4,False,-0.09621182829141617,0.14770899713039398,0.16541987657546997
354,营业执照怎么办？,4,False,-0.09507014602422714,-0.022965606302022934,0.1807924062013626
355,如何通过黄金曲线（期货升贴水）判断市场情绪？,0,False,0.12986604869365692,-0.06695660948753357,0.02042720466852188
356,当金价上涨10%，黄金股一般会涨多少？,0,False,0.27061927318573,-0.02536565437912941,0.04964528605341911
357,什么是黄金ETF联接基金？和黄金ETF有什么区别？,0,False,0.15389859676361084,0.05631357803940773,-0.20055542886257172
358,如何构建自己的投资组合？,2,False,-0.07780394703149796,0.08226613700389862,-0.05353032425045967
359,券商的收益凭证是什么？,3,False,-0.1343829482793808,0.02375110611319542,-0.09397058188915253
360,商誉减值对股价影响大吗？,4,False,-0.0672779530286789,-0.01138677541166544,0.061808738857507706
361,什么是红利指数？,1,False,-0.10941429436206818,-0.10560213029384613,-0.1294252574443817
362,什么是蓝筹股？什么是成长股？,4,False,-0.15689590573310852,-0.07225649058818817,-0.01810522750020027
363,买债券基金和直接买债券有什么区别？,3,False,-0.054767388850450516,0.24083952605724335,-0.1910524219274521
364,实物黄金怎么回购？需要带什么凭证？,0,False,0.26753854751586914,-0.0048879957757890224,0.06285681575536728
365,基金定投一定能摊薄成本吗？在市场单边下跌时怎么办？,2,False,-0.05678928643465042,0.2093769907951355,-0.010249272920191288
366,多个银行之间的账户黄金可以转移吗？,0,False,0.2535810172557831,0.11176761984825134,0.08064582198858261
367,混合型基金的资产配置是怎样的？,2,False,-0.08425083011388779,0.1359880119562149,-0.15016302466392517
368,黄金期货的最后交易日是什么时候？,0,False,0.2848372757434845,0.035393886268138885,0.03622681275010109
369,中国黄金的投资金条和山东黄金的有什么不同？,0,False,0.30270108580589294,0.013494178652763367,-0.054764918982982635
370,短线交易有哪些技巧？,4,False,-0.02796138823032379,-0.00549693126231432,0.0802619531750679
371,什么是熊猫金币？它和普通金币比有什么优势？它免征增值税吗？,0,False,0.1473580002784729,-0.08694206923246384,-0.017412101849913597
372,公积金怎么提取？,4,False,0.020869214087724686,0.02457953430712223,0.1492321491241455
373,什么是担保品？维持担保比例低于多少会爆仓？,1,False,-0.039783235639333725,-0.05198836326599121,-0.06230033561587334
374,债券评级机构有哪些？,3,False,-0.11648167669773102,0.018567025661468506,-0.14125466346740723
375,电商发展对物流股的影响？,4,False,-0.0830964520573616,-0.07563120126724243,0.10073856264352798
376,什么是基金的认购？和申购有什么不同？,2,False,-0.09749067574739456,0.0711253210902214,-0.12283618748188019
377,被强制退市的股票还有价值吗？,4,False,-0.09465671330690384,0.040457624942064285,0.15825966000556946
378,M1和M2增速差与债券市场的关系？,3,False,-0.05005212873220444,0.08468599617481232,-0.1702568233013153
379,什么是新股申购（打新）？,4,False,-0.1638505905866623,-0.024278560653328896,-0.02378382906317711
380,美联储议息会议对国内债市的传导？,3,False,0.024500401690602303,0.03986633941531181,-0.10674238950014114
381,南非的黄金生产对世界金价有什么影响？,0,False,0.36763474345207214,-0.09317433089017868,-0.01702028699219227
382,如何看待机构调研信息？,4,False,-0.1194494217634201,-0.010672337375581264,0.0635039433836937
383,债券投资收益率大概有多少？,3,False,-0.07394557446241379,0.14690755307674408,-0.19433856010437012
384,定期开放式基金值得买吗？,2,False,-0.06128142774105072,0.31371253728866577,-0.04509427025914192
385,什么是天地板、地天板？,1,False,-0.053632594645023346,-0.22236211597919464,0.027009963989257812
386,什么是期权？和股票有什么关系？（基础了解）,1,False,-0.07221346348524094,-0.05008333921432495,-0.11959647387266159
387,特大单、大单、中单、小单是怎么划分的？,1,False,-0.042115192860364914,-0.10398651659488678,0.03446851298213005
388,股票跌停了卖不出去怎么办？,4,False,-0.09928552061319351,0.022868920117616653,0.2336239218711853
389,什么是新能源？,1,False,-0.1261764019727707,-0.1806982457637787,-0.003355005057528615
390,什么是杠杆牛？,1,False,-0.12480437010526657,-0.1464758813381195,-0.06310885399580002
391,忘记配股缴款了怎么办？,4,False,-0.12803901731967926,0.08734284341335297,0.23526938259601593
392,炒股亏损的常见原因有哪些？,4,False,-0.1252652108669281,0.03573978692293167,0.08188803493976593
393,熊猫金币和金条相比哪个更好？,0,False,0.24251234531402588,-0.01510772854089737,0.033563483506441116
394,什么是宠物经济概念股？,4,False,-0.10037828236818314,-0.08483701944351196,-0.02011236920952797
395,什么是债券的实质违约？,3,False,-0.10085616260766983,-0.05848117917776108,-0.1590573787689209
396,金店回收黄金的价格是怎么定的？,0,False,0.36011219024658203,-0.06317133456468582,0.011250811628997326
397,什么是融券做空？,1,False,-0.13520148396492004,-0.09205851703882217,-0.07859066128730774
398,支付宝买基金靠谱吗？,2,False,-0.03881635144352913,0.3039934039115906,0.02172718197107315
399,开立纸黄金账户需要什么条件？,0,False,0.19643722474575043,0.010258332826197147,0.05137983709573746
400,基金涨了要不要止盈？,2,False,-0.06681317090988159,0.22625066339969635,0.057893186807632446
401,什么是主动积存？,1,False,-0.09563940018415451,-0.13267406821250916,-0.06283773481845856
402,什么是区块链？,1,False,-0.008975024335086346,-0.19030888378620148,-0.10373858362436295
403,投资黄金基金的渠道有哪些？,0,False,0.2075439840555191,0.15499845147132874,-0.060356199741363525
404,什么是程序化交易？,1,False,-0.08450529724359512,-0.1624698042869568,0.011510265059769154
405,凭证式国债和记账式国债有什么区别？,3,False,-0.08885162323713303,0.03375457599759102,-0.17502978444099426
406,什么是券商股？,4,False,-0.18834517896175385,-0.10713738948106766,-0.02068721130490303
407,什么是炸板？,1,False,-0.06088447570800781,-0.237293541431427,0.010423732921481133
408,再平衡策略多久做一次？,2,False,-0.05196031928062439,0.06884688138961792,0.06507135927677155
409,什么是基金的十大重仓股？,2,False,-0.13848429918289185,0.024395344778895378,-0.040409158915281296
410,什么是放量滞涨？,1,False,-0.11362207680940628,-0.14029240608215332,0.030265452340245247
411,如何在行情软件上添加黄金价格走势？,0,False,0.22393976151943207,-0.008552441373467445,0.12545771896839142
412,新股上市首日有涨跌幅限制吗？,4,False,-0.10815124958753586,0.10223598033189774,0.12032251805067062
413,商业头寸和非商业头寸在COT报告中代表什么？,1,False,-0.05464387685060501,-0.05189263075590134,-0.07645974308252335
414,这本书的作者是谁？,1,False,-0.06147674098610878,-0.15426290035247803,0.054921817034482956
415,债券的估值是怎么做的？,3,False,-0.12272462248802185,-0.002030167495831847,-0.16965188086032867
416,世界主要经济体的PMI数据对黄金有何影响？,0,False,0.2887289822101593,-0.03445705398917198,-0.03231596574187279
417,什么是MLF和LPR？它们和债券有关系吗？,3,False,-0.058418650180101395,0.006949147675186396,-0.18838457763195038
418,APP上的筹码分布图怎么看？,4,False,-0.09859345853328705,-0.07344304770231247,0.12274546176195145
419,什么是送转股？,1,False,-0.17780543863773346,-0.1515420824289322,0.012334426864981651
420,国债期货对股市有什么影响？,3,False,-0.01503406185656786,0.0580645352602005,-0.11768484115600586
421,股票账户里的资金安全吗？,4,False,-0.045052751898765564,0.15730857849121094,0.08410697430372238
422,对投资者来说，可赎回债券有什么缺点？,3,False,-0.07830344885587692,0.13434933125972748,-0.1632731705904007
423,买入和卖出指令提交后，多久能成交？,4,False,-0.06480001658201218,0.04469260200858116,0.12297652661800385
424,什么是IPO（首次公开募股）？,1,False,-0.20111896097660065,-0.13037429749965668,-0.022012604400515556
425,机票什么时候买最便宜？,4,False,0.018256234005093575,0.0433165580034256,0.18311133980751038
426,什么是沉没成本谬误？,1,False,-0.04382391646504402,-0.15084531903266907,0.02307056449353695
427,为什么说黄金是没有利息的债券？,0,False,0.24196231365203857,0.03202478215098381,-0.16781555116176605
428,黄金ETF的流动性怎么样？,0,False,0.19675615429878235,0.13573309779167175,-0.08617033809423447
429,晚上可以挂单吗？,4,False,-0.015120994299650192,0.057501502335071564,0.2062794417142868
430,什么是网格交易法？,1,False,-0.06987471878528595,-0.09429826587438583,-0.004088489804416895
431,多个平台定投同一只基金好吗？,2,False,-0.06166985258460045,0.26260295510292053,-0.00394536042585969
432,减肥期间能吃什么水果？,4,False,-0.032811347395181656,0.004620336927473545,0.1796780228614807
433,基金交易遵循什么原则？什么是“未知价”原则？,2,False,-0.04021376371383667,0.05953351408243179,-0.09671619534492493
434,如何给保险股估值？,4,False,-0.1617514193058014,-0.005401055794209242,0.026381870731711388
435,国内有杠杆ETF吗？,2,False,-0.05957745760679245,0.163714200258255,-0.05474286153912544
436,什么是最大回撤？,1,False,-0.09859926253557205,-0.1011277288198471,0.03291314095258713
437,什么是行为金融学？,1,False,-0.013553200289607048,-0.15901361405849457,-0.1288973093032837
438,加杠杆买黄金适合新手吗？,0,False,0.24624966084957123,0.17566636204719543,-0.005008320789784193
439,遇到陌生人拉你炒“伦敦金”或“外汇黄金”，该怎么防范？,0,False,0.1987837702035904,0.02105896733701229,0.05445046350359917
440,黄金交易市场主要有哪些？它们的交易时间是怎么样的？,0,False,0.301202654838562,-0.02603689581155777,-0.04644399508833885
441,DCF估值模型怎么用？,1,False,-0.11939825862646103,-0.06662165373563766,-0.03265688195824623
442,人民币升值利好哪些股票？,4,False,-0.06043776124715805,-0.007633531931787729,0.07562106847763062
443,什么是CRO、CDMO？,1,False,-0.07240378111600876,-0.2122955620288849,-0.014345396310091019
444,证券公司倒闭了怎么办？,4,False,-0.11435630917549133,0.086495541036129,0.14349614083766937
445,长线投资和短线投机，哪种更适合普通人？,2,False,-0.03947819396853447,0.13144268095493317,-0.014557131566107273
446,怎么查社保缴费记录？,4,False,-0.05576576665043831,0.026887133717536926,0.19438965618610382
447,标准普尔家庭资产配置图适用吗？,3,False,-0.05276492238044739,0.07325994223356247,-0.022761689499020576
448,内地投资者可以买香港的债券吗？（跨境理财通相关）,3,False,-0.03713809326291084,0.22927942872047424,-0.05033925548195839
449,什么是美式期权和欧式期权？黄金期权是哪种？,0,False,0.15228568017482758,-0.08437782526016235,-0.14766539633274078
450,未来黄金交易会不会完全数字化？,0,False,0.32716473937034607,0.0026022735983133316,0.046991150826215744
451,买了金条怎么保管？放家里保险箱安全还是银行保管箱安全？,0,False,0.21347583830356598,0.04214432090520859,0.09003154933452606
452,债券的净价交易和全价结算是什么意思？,3,False,-0.074432872235775,-0.021157553419470787,-0.18103362619876862
453,黄金T+D的递延费是什么意思？是每天都要交吗？,0,False,0.14974425733089447,-0.03981339558959007,0.03552655130624771
454,人民币升值对航空股是利好还是利空？,4,False,-0.04451495409011841,-0.010582562536001205,0.06396443396806717
455,流动性危机时（如2020年3月），为什么黄金也跌了？,0,False,0.2879181206226349,0.010917549952864647,-0.058218903839588165
456,港股通下的港股交易规则？,4,False,-0.07481758296489716,0.04093988612294197,0.06063726171851158
457,节假日股市休市安排？,4,False,-0.043029364198446274,0.05676546320319176,0.17954376339912415
458,什么是人民币升值？,1,False,-0.008403494022786617,-0.14893223345279694,-0.052709147334098816
459,什么是抢帽子交易？,1,False,-0.06805495917797089,-0.18839506804943085,0.018938098102808
460,原油价格和黄金价格有关系吗？,0,False,0.32338231801986694,0.0006573175778612494,0.004381595179438591
461,油价大涨利好哪些股票？,4,False,-0.08608458191156387,-0.019940227270126343,0.10293188691139221
462,债券登记在哪里？我买了债券怎么证明是我的？,3,False,-0.0818902924656868,0.11077353358268738,0.0031405100598931313
463,买了债券后，能抵押出去再借钱吗？,3,False,-0.051963575184345245,0.12824223935604095,0.028183817863464355
464,什么是快递物流股？,4,False,-0.16847147047519684,-0.180688738822937,0.07149367034435272
465,如何看待黄金的“杯柄形态”？,0,False,0.2681824266910553,-0.11609959602355957,0.030756620690226555
466,滴滴打车的客服电话是多少？,4,False,-0.059192825108766556,-0.07897558808326721,0.23021453619003296
467,什么是交易对手风险？,1,False,-0.08050069957971573,-0.05628817155957222,-0.09441501647233963
468,遗产继承顺序是什么？,1,False,-0.04716452583670616,-0.05212227255105972,0.03261852636933327
469,基金经理换了，我是不是该卖掉这只基金？,2,False,-0.07358559966087341,0.2501968443393707,0.09240103513002396
470,什么是投资者保护基金？,2,False,-0.07310503721237183,0.028020882979035378,-0.18487785756587982
471,宇宙中的黄金是怎么形成的？,0,False,0.35017940402030945,-0.1375030130147934,-0.005802041385322809
472,什么是闪电下单？,1,False,-0.07607099413871765,-0.14437969028949738,0.06637105345726013
473,为什么经济不好时，债券反而 often 会上涨？,3,False,-0.008277243934571743,0.03515547141432762,-0.11865625530481339
474,CPI和PPI数据对A股的影响？,4,False,-0.05326804146170616,0.035459358245134354,0.03338029608130455
475,申购新股后，什么时候知道中签结果？,4,False,-0.09793471544981003,0.09608733654022217,0.18106766045093536
476,缺芯对汽车股的影响是什么？,4,False,-0.07057357579469681,-0.10856025665998459,0.13721172511577606
477,可以购买金矿的矿石作为投资吗？,0,False,0.19629426300525665,0.12807366251945496,0.017117686569690704
478,什么是盘中估值？,1,False,-0.13571573793888092,-0.15142005681991577,-0.05592510849237442
479,什么是量化基金？,2,False,-0.04381480813026428,-0.03590713441371918,-0.2082621306180954
480,量化交易对散户有什么影响？,4,False,-0.03674989938735962,0.0011662692995741963,-0.023750873282551765
481,外盘和内盘是什么意思？,1,False,-0.07539765536785126,-0.14113418757915497,-0.02570667862892151
482,股市中有哪些迷信行为？,4,False,-0.0917363092303276,0.017840193584561348,0.11076032370328903
483,什么是富时罗素世界国债指数？,3,False,-0.03792737051844597,-0.006127256900072098,-0.183567076921463
484,什么是证券从业资格？,1,False,-0.11438531428575516,-0.049913838505744934,-0.05327383428812027
485,提取大额实物黄金需要什么手续？,0,False,0.2619507312774658,-0.011007885448634624,0.08387918770313263
486,什么是T+1交易制度？,1,False,-0.06793390214443207,-0.09669028967618942,-0.012065540067851543
487,什么是战略配售基金？,2,False,-0.13180264830589294,0.05861980840563774,-0.15061888098716736
488,什么时候应该空仓？,4,False,-0.05722497031092644,0.06838122010231018,0.07212284207344055
489,购买黄金时的“au9999”是什么意思？,0,False,0.17533348500728607,-0.039175666868686676,-0.08472111076116562
490,券商股为什么被称为牛市旗手？,4,False,-0.13648056983947754,-0.035006724298000336,0.021002119407057762
491,什么是平衡型基金？,2,False,-0.09930574148893356,0.04537862166762352,-0.1771797090768814
492,什么是隐形冠军？,1,False,-0.05807844549417496,-0.19935114681720734,0.03944623842835426
493,镀金首饰掉色后还值钱吗？,0,False,0.23187384009361267,-0.00374716822989285,0.1116221621632576
494,什么是RSI指标？,1,False,-0.10408611595630646,-0.1128087192773819,-0.07119330763816833
495,运动服饰为什么比男装女装表现好？,1,False,-0.00832931138575077,-0.10321459919214249,0.10993438959121704
496,过度自信对投资有什么影响？,4,False,-0.04687044024467468,0.04320668429136276,0.013059793971478939
497,证券公司能买黄金吗？,0,False,0.23390568792819977,0.16816987097263336,0.049268633127212524
498,基金投资中最容易犯的错误是什么？,2,False,-0.07930606603622437,0.13878926634788513,-0.05812236666679382
499,黄金的定价机制是怎样的？什么是“伦敦金定盘价”？,0,False,0.31458109617233276,-0.11939071863889694,-0.10126582533121109
500,什么是慈善信托？,1,False,-0.13388502597808838,-0.08576662838459015,-0.11186540126800537
501,遇到基金纠纷如何维权？,2,False,-0.05164863541722298,0.17832890152931213,0.08984418213367462
502,降准对股市是利好为什么有时会跌？,4,False,-0.07384419441223145,-0.000733820372261107,0.010406586341559887
503,碳中和概念股有哪些？,4,False,-0.056801073253154755,-0.02411765418946743,0.11688029021024704
504,怎么查可转债的下修条款？,3,False,-0.09936093538999557,0.07699942588806152,0.05998270586133003
505,什么是芯片短缺？,1,False,-0.04952414706349373,-0.18128037452697754,0.06570373475551605
506,什么是诱多？,1,False,-0.03329390659928322,-0.1723078191280365,-0.008655369281768799
507,什么是存款准备金率？,1,False,-0.016976598650217056,-0.04719329997897148,-0.09799692034721375
508,比特币支持者常说比特币比黄金好，你怎么看？,0,False,0.26185479760169983,-0.0014001278905197978,-0.009892717935144901
509,商品ETF和商品期货有什么区别？,2,False,0.040331169962882996,0.04233187437057495,-0.1609104424715042
510,什么是限价委托？什么是市价委托？,1,False,-0.06852135062217712,-0.13523271679878235,-0.004194668028503656
511,持有正股怎么参与可转债配售？,3,False,-0.1298370212316513,0.10104797780513763,0.04043890908360481
512,企业为什么需要租赁黄金？,0,False,0.2665606439113617,-0.07656058669090271,0.0009718909277580678
513,普通人能买私募基金吗？,2,False,-0.04190826043486595,0.29924872517585754,0.01728793792426586
514,如何在银行APP上设置黄金的到价提醒？,0,False,0.24552179872989655,-0.02745942398905754,0.10899798572063446
515,什么是中华交易服务中国120指数？,4,False,-0.0938921868801117,-0.02678980492055416,-0.01974271982908249
516,如何查看一只基金的季报、年报？主要关注哪些数据？,2,False,-0.11472664773464203,0.11755036562681198,0.011932915076613426
517,为什么我的基金赎回申请失败？,2,False,-0.0786852315068245,0.138372004032135,0.10467550903558731
518,打新基金的收益如何？,2,False,-0.08170468360185623,0.21410520374774933,-0.04820697382092476
519,我被套牢了，是该“割肉”还是“补仓”？,4,False,-0.06700695306062698,0.05629492178559303,0.13136731088161469
520,一个人可以开几个股票账户？,4,False,-0.10910974442958832,0.09947296231985092,0.11783692240715027
521,次贷危机和MBS有什么关系？,3,False,0.012152710929512978,-0.08764128386974335,-0.053580254316329956
522,股票账户买基金手续费有优惠吗？,2,False,-0.041211266070604324,0.27003639936447144,0.05836443603038788
